obligacion,valor pago,fecha,cod
1023457469,9944386,14/10/2020,recaudo
1023457470,61571405,15/10/2020,recaudo
1023457471,19957365,16/10/2020,recaudo
1023457472,94650170,17/10/2020,recaudo
1023457473,67463570,18/10/2020,recaudo
1023457474,52530414,19/10/2020,recaudo
1023457475,45763555,20/10/2020,recaudo
1023457476,90933445,21/10/2020,recaudo
1023457477,53696544,22/10/2020,recaudo
1023457478,75870277,23/10/2020,recaudo
1023457479,81175240,24/10/2020,recaudo
1023457480,43023220,25/10/2020,recaudo
1023457481,53430182,26/10/2020,recaudo
1023457482,17926928,27/10/2020,recaudo
1023457483,29096353,28/10/2020,recaudo
1023457484,37720631,29/10/2020,recaudo
1023457485,73751264,1/10/2020,recaudo
1023457486,17604019,2/10/2020,recaudo
1023457487,6416593,3/10/2020,recaudo
1023457488,78768662,4/10/2020,recaudo
1023457489,14619523,5/10/2020,recaudo
1023457490,25442556,6/10/2020,recaudo
1023457491,66918134,7/10/2020,recaudo
1023457492,92464161,8/10/2020,recaudo
1023457493,65451510,9/10/2020,recaudo
1023457494,25276607,10/10/2020,recaudo
1023457495,71386078,11/10/2020,recaudo
1023457496,44281379,12/10/2020,recaudo
1023457497,31231815,13/10/2020,recaudo
1023457498,14250742,14/10/2020,recaudo
1023457499,61823693,15/10/2020,recaudo
1023457500,14073961,16/10/2020,recaudo
1023457501,95561016,17/10/2020,recaudo
1023457502,19022150,18/10/2020,recaudo
1023457503,64575717,19/10/2020,recaudo
1023457504,84660771,20/10/2020,recaudo
1023457505,37209423,21/10/2020,recaudo
1023457506,72978813,22/10/2020,recaudo
1023457507,86117940,23/10/2020,recaudo
1023457508,85945672,1/10/2020,recaudo
1023457509,39443330,2/10/2020,recaudo
1023457510,4220746,3/10/2020,recaudo
1023457511,37945789,4/10/2020,recaudo
1023457512,52855241,5/10/2020,recaudo
1023457513,32444562,6/10/2020,recaudo
1023457514,69657029,7/10/2020,recaudo
1023457515,9517741,8/10/2020,recaudo
1023457516,26458,9/10/2020,recaudo
1023457517,71238361,10/10/2020,recaudo
1023457518,51195708,11/10/2020,recaudo
1023457519,43396747,12/10/2020,recaudo
1023457520,24568888,13/10/2020,recaudo
1023457521,19821448,14/10/2020,recaudo
1023457522,89124875,15/10/2020,recaudo
1023457523,59643974,16/10/2020,recaudo
1023457524,5873948,17/10/2020,recaudo
1023457525,55423243,18/10/2020,recaudo
1023457526,66961410,19/10/2020,recaudo
1023457527,71653038,20/10/2020,recaudo
1023457528,21525451,21/10/2020,recaudo
1023457529,28914470,22/10/2020,recaudo
1023457530,34510445,1/10/2020,recaudo
1023457531,4456714,2/10/2020,recaudo
1023457532,85866088,3/10/2020,recaudo
1023457533,66717136,4/10/2020,recaudo
1023457534,53506411,5/10/2020,recaudo
1023457535,13620173,6/10/2020,recaudo
1023457536,61979827,7/10/2020,recaudo
1023457537,1500274,8/10/2020,recaudo
1023457538,87747713,9/10/2020,recaudo
1023457539,76085313,10/10/2020,recaudo
1023457540,78457492,11/10/2020,recaudo
1023457541,52483637,12/10/2020,recaudo
1023457542,99105167,13/10/2020,recaudo
1023457543,32213368,14/10/2020,recaudo
1023457544,91799570,15/10/2020,recaudo
1023457545,64837326,16/10/2020,recaudo
1023457546,47261312,17/10/2020,recaudo
1023457547,53474049,18/10/2020,recaudo
1023457548,94535779,19/10/2020,recaudo
1023457549,44315381,20/10/2020,recaudo
1023457550,89185575,21/10/2020,recaudo
1023457551,24601178,22/10/2020,recaudo
1023457552,77014531,1/10/2020,recaudo
1023457553,89351840,2/10/2020,recaudo
1023457554,10813797,3/10/2020,recaudo
1023457555,73047770,4/10/2020,recaudo
1023457556,53604611,5/10/2020,recaudo
1023457557,25750703,6/10/2020,recaudo
1023457558,99061199,7/10/2020,recaudo
1023457559,28588286,8/10/2020,recaudo
1023457560,50844564,9/10/2020,recaudo
1023457561,33907947,10/10/2020,recaudo
1023457562,76736902,11/10/2020,recaudo
1023457563,94817314,12/10/2020,recaudo
1023457564,38108771,13/10/2020,recaudo
1023457565,52693078,14/10/2020,recaudo
1023457566,56748464,15/10/2020,recaudo
1023457567,93010694,16/10/2020,recaudo
1023457568,50021219,17/10/2020,recaudo
1023457569,20894329,18/10/2020,recaudo
1023457570,65696745,19/10/2020,recaudo
1023457571,22041675,20/10/2020,recaudo
1023457572,91173103,21/10/2020,recaudo
1023457573,61182721,22/10/2020,recaudo
1023457574,98228551,1/10/2020,recaudo
1023457575,74778729,2/10/2020,recaudo
1023457576,75477346,3/10/2020,recaudo
1023457577,75198765,4/10/2020,recaudo
1023457578,32610860,5/10/2020,recaudo
1023457579,43375675,6/10/2020,recaudo
1023457580,1719489,7/10/2020,recaudo
1023457581,31033169,8/10/2020,recaudo
1023457582,46185188,9/10/2020,recaudo
1023457583,15521714,10/10/2020,recaudo
1023457584,20715730,11/10/2020,recaudo
1023457585,21052404,12/10/2020,recaudo
1023457586,94423337,13/10/2020,recaudo
1023457587,21972825,14/10/2020,recaudo
1023457588,39811986,15/10/2020,recaudo
1023457589,59952271,16/10/2020,recaudo
1023457590,85866627,17/10/2020,recaudo
1023457591,32600866,18/10/2020,recaudo
1023457592,75589736,19/10/2020,recaudo
1023457593,55182288,20/10/2020,recaudo
1023457594,20187016,21/10/2020,recaudo
1023457595,31712883,22/10/2020,recaudo
1023457596,59166595,23/10/2020,recaudo
1023457597,30405834,24/10/2020,recaudo
1023457598,54547160,25/10/2020,recaudo
1023457599,49569063,26/10/2020,recaudo
1023457600,12002691,27/10/2020,recaudo
1023457601,11531185,28/10/2020,recaudo
1023457602,1507187,29/10/2020,recaudo
1023457603,62956429,1/10/2020,recaudo
1023457604,88085298,2/10/2020,recaudo
1023457605,64481974,3/10/2020,recaudo
1023457606,48086892,4/10/2020,recaudo
1023457607,78466276,5/10/2020,recaudo
1023457608,63452438,6/10/2020,recaudo
1023457609,23418801,7/10/2020,recaudo
1023457610,27119952,8/10/2020,recaudo
1023457611,58360181,9/10/2020,recaudo
1023457612,8415545,10/10/2020,recaudo
1023457613,98375541,11/10/2020,recaudo
1023457614,4441999,12/10/2020,recaudo
1023457615,16015529,13/10/2020,recaudo
1023457616,46886650,14/10/2020,recaudo
1023457617,27894274,15/10/2020,recaudo
1023457618,925796,16/10/2020,recaudo
1023457619,21380322,17/10/2020,recaudo
1023457620,33446431,18/10/2020,recaudo
1023457621,20369026,19/10/2020,recaudo
1023457622,98898953,20/10/2020,recaudo
1023457623,54342331,21/10/2020,recaudo
1023457624,557938,22/10/2020,recaudo
1023457625,69357084,23/10/2020,recaudo
1023457626,91043391,24/10/2020,recaudo
1023457627,89076369,25/10/2020,recaudo
1023457628,62264316,26/10/2020,recaudo
1023457629,90656072,27/10/2020,recaudo
1023457630,1686049,28/10/2020,recaudo
1023457631,87034183,29/10/2020,recaudo
1023457632,81197757,1/10/2020,recaudo
1023457633,78791756,2/10/2020,recaudo
1023457634,1230669,3/10/2020,recaudo
1023457635,1836245,4/10/2020,recaudo
1023457636,81586991,5/10/2020,recaudo
1023457637,28923369,6/10/2020,recaudo
1023457638,38544311,7/10/2020,recaudo
1023457639,69404044,8/10/2020,recaudo
1023457640,31659219,9/10/2020,recaudo
1023457641,84826743,10/10/2020,recaudo
1023457642,1277378,11/10/2020,recaudo
1023457643,73279359,12/10/2020,recaudo
1023457644,38654198,13/10/2020,recaudo
1023457645,61328215,14/10/2020,recaudo
1023457646,77764591,15/10/2020,recaudo
1023457647,95733326,16/10/2020,recaudo
1023457648,94563972,17/10/2020,recaudo
1023457649,22550473,18/10/2020,recaudo
1023457650,91702443,19/10/2020,recaudo
1023457651,22148721,20/10/2020,recaudo
1023457652,59002058,21/10/2020,recaudo
1023457653,27697611,22/10/2020,recaudo
1023457654,45067508,23/10/2020,recaudo
1023457655,76359773,24/10/2020,recaudo
1023457656,80414155,25/10/2020,recaudo
1023457657,31981607,26/10/2020,recaudo
1023457658,81267335,27/10/2020,recaudo
1023457659,56251761,28/10/2020,recaudo
1023457660,86631083,29/10/2020,recaudo
1023457661,96919554,1/10/2020,recaudo
1023457662,40692944,2/10/2020,recaudo
1023457663,22035562,3/10/2020,recaudo
1023457664,53179781,4/10/2020,recaudo
1023457665,214960,5/10/2020,recaudo
1023457666,60321528,6/10/2020,recaudo
1023457667,87548618,7/10/2020,recaudo
1023457668,37001368,8/10/2020,recaudo
1023457669,47839135,9/10/2020,recaudo
1023457670,28198349,10/10/2020,recaudo
1023457671,50996458,11/10/2020,recaudo
1023457672,3346009,12/10/2020,recaudo
1023457673,30079335,13/10/2020,recaudo
1023457674,78243204,14/10/2020,recaudo
1023457675,97918255,15/10/2020,recaudo
1023457676,9832684,16/10/2020,recaudo
1023457677,72342735,17/10/2020,recaudo
1023457678,46826940,18/10/2020,recaudo
1023457679,41562331,19/10/2020,recaudo
1023457680,94671597,20/10/2020,recaudo
1023457681,41492951,21/10/2020,recaudo
1023457682,59007495,22/10/2020,recaudo
1023457683,62738571,23/10/2020,recaudo
1023457684,96449103,1/10/2020,recaudo
1023457685,18323344,2/10/2020,recaudo
1023457686,88378110,3/10/2020,recaudo
1023457687,6810764,4/10/2020,recaudo
1023457688,48598105,5/10/2020,recaudo
1023457689,58407047,6/10/2020,recaudo
1023457690,85050672,7/10/2020,recaudo
1023457691,10336393,8/10/2020,recaudo
1023457692,57508487,9/10/2020,recaudo
1023457693,2844980,10/10/2020,recaudo
1023457694,45658129,11/10/2020,recaudo
1023457695,60456314,12/10/2020,recaudo
1023457696,4088528,13/10/2020,recaudo
1023457697,36167948,14/10/2020,recaudo
1023457698,6467046,15/10/2020,recaudo
1023457699,62938585,16/10/2020,recaudo
1023457700,73170704,17/10/2020,recaudo
1023457701,46585353,18/10/2020,recaudo
1023457702,44628389,19/10/2020,recaudo
1023457703,25247467,20/10/2020,recaudo
1023457704,79718771,21/10/2020,recaudo
1023457705,54255380,22/10/2020,recaudo
1023457706,59214872,1/10/2020,recaudo
1023457707,27509759,2/10/2020,recaudo
1023457708,81288203,3/10/2020,recaudo
1023457709,21636250,4/10/2020,recaudo
1023457710,30084299,5/10/2020,recaudo
1023457711,90559364,6/10/2020,recaudo
1023457712,9273416,7/10/2020,recaudo
1023457713,1491855,8/10/2020,recaudo
1023457714,19546299,9/10/2020,recaudo
1023457715,42551713,10/10/2020,recaudo
1023457716,25408227,11/10/2020,recaudo
1023457717,21494585,12/10/2020,recaudo
1023457718,54971020,13/10/2020,recaudo
1023457719,99596746,14/10/2020,recaudo
1023457720,8825826,15/10/2020,recaudo
1023457721,66463900,16/10/2020,recaudo
1023457722,52145524,17/10/2020,recaudo
1023457723,49452743,18/10/2020,recaudo
1023457724,20808388,19/10/2020,recaudo
1023457725,8302839,20/10/2020,recaudo
1023457726,87958992,21/10/2020,recaudo
1023457727,52626768,22/10/2020,recaudo
1023457728,26154688,1/10/2020,recaudo
1023457729,80420679,2/10/2020,recaudo
1023457730,58125953,3/10/2020,recaudo
1023457731,22952376,4/10/2020,recaudo
1023457732,4016347,5/10/2020,recaudo
1023457733,13065553,6/10/2020,recaudo
1023457734,92861215,7/10/2020,recaudo
1023457735,32548325,8/10/2020,recaudo
1023457736,97768331,9/10/2020,recaudo
1023457737,51441350,10/10/2020,recaudo
1023457738,97009048,11/10/2020,recaudo
1023457739,75535190,12/10/2020,recaudo
1023457740,86466176,13/10/2020,recaudo
1023457741,29159132,14/10/2020,recaudo
1023457742,22416476,15/10/2020,recaudo
1023457743,98440820,16/10/2020,recaudo
1023457744,23845768,17/10/2020,recaudo
1023457745,71172307,18/10/2020,recaudo
1023457746,88105182,19/10/2020,recaudo
1023457747,18093630,20/10/2020,recaudo
1023457748,3621177,21/10/2020,recaudo
1023457749,81369115,22/10/2020,recaudo
1023457750,38123375,1/10/2020,recaudo
1023457751,43515955,2/10/2020,recaudo
1023457752,54243719,3/10/2020,recaudo
1023457753,31720016,4/10/2020,recaudo
1023457754,58894519,5/10/2020,recaudo
1023457755,48264871,6/10/2020,recaudo
1023457756,35587805,7/10/2020,recaudo
1023457757,22585263,8/10/2020,recaudo
1023457758,46784150,9/10/2020,recaudo
1023457759,25386868,10/10/2020,recaudo
1023457760,83337328,11/10/2020,recaudo
1023457761,17023788,12/10/2020,recaudo
1023457762,80749408,13/10/2020,recaudo
1023457763,49610897,14/10/2020,recaudo
1023457764,77486919,15/10/2020,recaudo
1023457765,68583070,16/10/2020,recaudo
1023457766,82285045,17/10/2020,recaudo
1023457767,87335417,18/10/2020,recaudo
1023457768,4255281,19/10/2020,recaudo
1023457769,39462669,20/10/2020,recaudo
1023457770,45211854,21/10/2020,recaudo
1023457771,29010844,22/10/2020,recaudo
1023457772,21658588,23/10/2020,recaudo
1023457773,66677728,24/10/2020,recaudo
1023457774,57106565,25/10/2020,recaudo
1023457775,40430504,26/10/2020,recaudo
1023457776,97984039,27/10/2020,recaudo
1023457777,45714041,28/10/2020,recaudo
1023457778,96075459,29/10/2020,recaudo
1023457779,59577965,1/10/2020,recaudo
1023457780,51939798,2/10/2020,recaudo
1023457781,9879295,3/10/2020,recaudo
1023457782,55415134,4/10/2020,recaudo
1023457783,45367214,5/10/2020,recaudo
1023457784,85061141,6/10/2020,recaudo
1023457785,67054529,7/10/2020,recaudo
1023457786,32609337,8/10/2020,recaudo
1023457787,92524435,9/10/2020,recaudo
1023457788,49510556,10/10/2020,recaudo
1023457789,75858707,11/10/2020,recaudo
1023457790,9276644,12/10/2020,recaudo
1023457791,22788954,13/10/2020,recaudo
1023457792,20241229,14/10/2020,recaudo
1023457793,7179797,15/10/2020,recaudo
1023457794,36211048,16/10/2020,recaudo
1023457795,39294062,17/10/2020,recaudo
1023457796,-59532,18/10/2020,recaudo
1023457797,1831291,19/10/2020,recaudo
1023457798,9570350,20/10/2020,recaudo
1023457799,34431305,21/10/2020,recaudo
1023457800,66157707,22/10/2020,recaudo
1023457801,43588914,23/10/2020,recaudo
1023457802,46260822,24/10/2020,recaudo
1023457803,8690968,25/10/2020,recaudo
1023457804,7547894,26/10/2020,recaudo
1023457805,22341509,27/10/2020,recaudo
1023457806,44381195,28/10/2020,recaudo
1023457807,88740489,29/10/2020,recaudo
1023457808,59924492,1/10/2020,recaudo
1023457809,98578201,2/10/2020,recaudo
1023457810,14898757,3/10/2020,recaudo
1023457811,30292499,4/10/2020,recaudo
1023457812,32889411,5/10/2020,recaudo
1023457813,32223760,6/10/2020,recaudo
1023457814,23186052,7/10/2020,recaudo
1023457815,18199978,8/10/2020,recaudo
1023457816,29657601,9/10/2020,recaudo
1023457817,1769039,10/10/2020,recaudo
1023457818,67801684,11/10/2020,recaudo
1023457819,12167787,12/10/2020,recaudo
1023457820,62077918,13/10/2020,recaudo
1023457821,75455554,14/10/2020,recaudo
1023457822,77708573,15/10/2020,recaudo
1023457823,85079442,16/10/2020,recaudo
1023457824,67140489,17/10/2020,recaudo
1023457825,43175251,18/10/2020,recaudo
1023457826,63603029,19/10/2020,recaudo
1023457827,60908246,20/10/2020,recaudo
1023457828,62259818,21/10/2020,recaudo
1023457829,12550836,22/10/2020,recaudo
1023457830,62712590,23/10/2020,recaudo
1023457831,86491978,24/10/2020,recaudo
1023457832,40056481,25/10/2020,recaudo
1023457833,60603688,26/10/2020,recaudo
1023457834,56430013,27/10/2020,recaudo
1023457835,5148499,28/10/2020,recaudo
1023457836,51625779,29/10/2020,recaudo
1023457837,3257235,1/10/2020,recaudo
1023457838,67474302,2/10/2020,recaudo
1023457839,1198309,3/10/2020,recaudo
1023457840,41213512,4/10/2020,recaudo
1023457841,37212405,5/10/2020,recaudo
1023457842,82181991,6/10/2020,recaudo
1023457843,46980740,7/10/2020,recaudo
1023457844,11858898,8/10/2020,recaudo
1023457845,59421854,9/10/2020,recaudo
1023457846,37244298,10/10/2020,recaudo
1023457847,50217738,11/10/2020,recaudo
1023457848,45133038,12/10/2020,recaudo
1023457849,89557235,13/10/2020,recaudo
1023457850,70567937,14/10/2020,recaudo
1023457851,54058860,15/10/2020,recaudo
1023457852,92121955,16/10/2020,recaudo
1023457853,61790273,17/10/2020,recaudo
1023457854,39188111,18/10/2020,recaudo
1023457855,10089929,19/10/2020,recaudo
1023457856,76927959,20/10/2020,recaudo
1023457857,34714759,21/10/2020,recaudo
1023457858,8670693,22/10/2020,recaudo
1023457859,32775801,23/10/2020,recaudo
1023457860,49721410,1/10/2020,recaudo
1023457861,43769963,2/10/2020,recaudo
1023457862,90510722,3/10/2020,recaudo
1023457863,97311811,4/10/2020,recaudo
1023457864,49030975,5/10/2020,recaudo
1023457865,62589266,6/10/2020,recaudo
1023457866,47280498,7/10/2020,recaudo
1023457867,24087530,8/10/2020,recaudo
1023457868,51108490,9/10/2020,recaudo
1023457869,67407808,10/10/2020,recaudo
1023457870,15941121,11/10/2020,recaudo
1023457871,70180257,12/10/2020,recaudo
1023457872,14729103,13/10/2020,recaudo
1023457873,17880623,14/10/2020,recaudo
1023457874,48570376,15/10/2020,recaudo
1023457875,36689318,16/10/2020,recaudo
1023457876,11353187,17/10/2020,recaudo
1023457877,69581440,18/10/2020,recaudo
1023457878,97237054,19/10/2020,recaudo
1023457879,97819469,20/10/2020,recaudo
1023457880,23152183,21/10/2020,recaudo
1023457881,69756431,22/10/2020,recaudo
1023457882,88937080,1/10/2020,recaudo
1023457883,21487041,2/10/2020,recaudo
1023457884,50605911,3/10/2020,recaudo
1023457885,85021842,4/10/2020,recaudo
1023457886,60266605,5/10/2020,recaudo
1023457887,79261988,6/10/2020,recaudo
1023457888,14724063,7/10/2020,recaudo
1023457889,72972195,8/10/2020,recaudo
1023457890,59707416,9/10/2020,recaudo
1023457891,3782184,10/10/2020,recaudo
1023457892,33619389,11/10/2020,recaudo
1023457893,65907900,12/10/2020,recaudo
1023457894,76943256,13/10/2020,recaudo
1023457895,96359331,14/10/2020,recaudo
1023457896,52776438,15/10/2020,recaudo
1023457897,88252343,16/10/2020,recaudo
1023457898,99380862,17/10/2020,recaudo
1023457899,91808336,18/10/2020,recaudo
1023457900,78613646,19/10/2020,recaudo
1023457901,63777835,20/10/2020,recaudo
1023457902,24973919,21/10/2020,recaudo
1023457903,55339584,22/10/2020,recaudo
1023457904,77659868,1/10/2020,recaudo
1023457905,64596263,2/10/2020,recaudo
1023457906,67470594,3/10/2020,recaudo
1023457907,12079658,4/10/2020,recaudo
1023457908,69100742,5/10/2020,recaudo
1023457909,81343933,6/10/2020,recaudo
1023457910,92827556,7/10/2020,recaudo
1023457911,70962795,8/10/2020,recaudo
1023457912,65134157,9/10/2020,recaudo
1023457913,93755440,10/10/2020,recaudo
1023457914,92315936,11/10/2020,recaudo
1023457915,13149907,12/10/2020,recaudo
1023457916,51332238,13/10/2020,recaudo
1023457917,43674821,14/10/2020,recaudo
1023457918,28188176,15/10/2020,recaudo
1023457919,12470341,16/10/2020,recaudo
1023457920,58636840,17/10/2020,recaudo
1023457921,94072647,18/10/2020,recaudo
1023457922,52220285,19/10/2020,recaudo
1023457923,64463407,20/10/2020,recaudo
1023457924,96368060,21/10/2020,recaudo
1023457925,81476935,22/10/2020,recaudo
1023457926,89950268,1/10/2020,recaudo
1023457927,12153974,2/10/2020,recaudo
1023457928,39457956,3/10/2020,recaudo
1023457929,21927953,4/10/2020,recaudo
1023457930,83376028,5/10/2020,recaudo
1023457931,1739874,6/10/2020,recaudo
1023457932,86113323,7/10/2020,recaudo
1023457933,39187887,8/10/2020,recaudo
1023457934,64968081,9/10/2020,recaudo
1023457935,12271121,10/10/2020,recaudo
1023457936,50047328,11/10/2020,recaudo
1023457937,64444575,12/10/2020,recaudo
1023457938,11924473,13/10/2020,recaudo
1023457939,79530512,14/10/2020,recaudo
1023457940,67312245,15/10/2020,recaudo
1023457941,36491734,16/10/2020,recaudo
1023457942,294465,17/10/2020,recaudo
1023457943,99794049,18/10/2020,recaudo
1023457944,40990070,19/10/2020,recaudo
1023457945,87842501,20/10/2020,recaudo
1023457946,13837294,21/10/2020,recaudo
1023457947,23237881,22/10/2020,recaudo
1023457948,81755456,23/10/2020,recaudo
1023457949,22187156,24/10/2020,recaudo
1023457950,30261392,25/10/2020,recaudo
1023457951,21547011,26/10/2020,recaudo
1023457952,82783176,27/10/2020,recaudo
1023457953,6335383,28/10/2020,recaudo
1023457954,45639971,29/10/2020,recaudo
1023457955,-105480,1/10/2020,recaudo
1023457956,81732544,2/10/2020,recaudo
1023457957,42133734,3/10/2020,recaudo
1023457958,92633236,4/10/2020,recaudo
1023457959,73401590,5/10/2020,recaudo
1023457960,42083767,6/10/2020,recaudo
1023457961,32260866,7/10/2020,recaudo
1023457962,11065056,8/10/2020,recaudo
1023457963,8037949,9/10/2020,recaudo
1023457964,842994,10/10/2020,recaudo
1023457965,82861990,11/10/2020,recaudo
1023457966,71388550,12/10/2020,recaudo
1023457967,17913012,13/10/2020,recaudo
1023457968,45377572,14/10/2020,recaudo
1023457969,96660824,15/10/2020,recaudo
1023457970,3125052,16/10/2020,recaudo
1023457971,78948612,17/10/2020,recaudo
